"","CPT0000920017","CPT0001060010","CPT0001380003","CPT0001580009","CPT0001660013","CPT0001800013","CPT0001960003","CPT0008410003","CPT0008450003","CPT0011710004","CPT0011910004","CPT0013600003","CPT0013880003","CPT0014260003","CPT0014860003","CPT0015410003","CPT0021450003","CPT0023310003","CPT0051690004","CPT0052170004","CPT0052940004","CPT0053040004","CPT0055100004","CPT0063730003","CPT0063810003","CPT0066780003","CPT0066890003","CPT0067070003","CPT0067250003","CPT0067450003","CPT0067620003","CPT0067940003","CPT0068100003","CPT0068610003","CPT0068800003","CPT0069360003","CPT0069520003","CPT0069700003","CPT0070060003","CPT0079830003","CPT0082740004","CPT0082850004","CPT0083100003","CPT0083390004","CPT0083780003","CPT0084140003","CPT0086310003","CPT0086750003","CPT0089340003","CPT0090170004","CPT0090340003","CPT0090570004","CPT0090700003","CPT0090860003","CPT0091240003","CPT0091860003","CPT0092240003","CPT0092530003","CPT0092930003","CPT0097580003","CPT0098130003","CPT0102450003","CPT0104630003","CPT0104750003","CPT0104970003","CPT0105060003","CPT0105230003","CPT0105270003","CPT0105330003","CPT0105510003","CPT0105600003","CPT0105630003","CPT0105710003","CPT0105940003","CPT0106110003","CPT0109680004","CPT0109720004","CPT0109740004","CPT0109830004","CPT0110860004","CPT0110980004","CPT0111300003","CPT0112060003","CPT0113210003","CPT0113990003","CPT0114660004","CPT0114840003","CPT0115070003","CPT0117970003","CPT0118160003","CPT0118200003","CPT0118340003","CPT0118570003","CPT0118620003","CPT0118810003","CPT0118880003","CPT0125810003","CPT0146680004","CPT0146780004","CPT0146880004","CPT0146980004","CPT0147080004","CPT0147380004","CPT0147480004","CPT0147580004","CPT0147880004","CPT0147980004","CPT0148180004","CPT0148280004"
"A2A3K4",5.94335912751867,2.64427554843427,1.69700554829749,-1.50509628176858,-1.23659009741588,-1.22903088840861,6.94413505221818,-0.851200355023963,2.38173826913301,-1.76775127818973,0.815227297116689,-1.23842148854727,-1.95752127032631,0.650309004658999,1.5655246200899,2.49187999586857,-0.90615017716828,2.85061811042907,-1.58142384841895,-0.694615343185448,-1.4939087129661,2.87933161245033,1.66750401136991,-0.459128773076118,0.760729048016891,1.58623317425283,-4.5277052742451,1.03642294694977,3.71466528050077,3.02191227114067,-1.85916070466306,2.3956754705477,-1.6021625224869,-1.23287088246048,-0.837158539046367,-2.58113218834692,-0.595674177711672,2.78254404207549,-2.02807398357789,-3.25230305462396,0.0070362859959705,-1.95584410999238,-0.743219071859742,1.21796784916621,1.70674279805206,6.21759865360818,0.28781135436615,3.35775993272346,2.47755820246994,-1.0455383107805,-0.319367505716559,2.51005011375504,2.17802553565963,-1.75475414284134,-0.611362507492394,3.06367580553998,-0.712098045615721,-1.5571513012323,2.36109185899535,-2.16771674289576,2.13685668466632,-2.25941123219818,-1.51669149489807,-1.34332611457398,-0.270136924788455,4.06176574252503,4.48143050477596,-1.79267939739004,-0.82130343722038,-1.06036455851937,2.80486612241919,3.38181200376054,-1.70304241249292,-1.52989098161721,-1.34535032111658,-0.710745950233056,2.69681852671164,-2.65114990641395,-0.135735703729072,2.80916375431408,-0.604608472704327,5.5869568187592,-2.47061914661452,-2.91255785550706,0.665373228322323,0.252493323817913,-2.13529402998704,2.01490019430116,-1.31668644370916,-0.736705778608287,1.71218270184105,1.68891785986286,-1.47512741699458,-0.466001338048997,1.33226705591306,1.92557064119722,1.25099400572409,5.77682545592452,-3.28940213667424,-0.963749007930525,1.87230480865826,-0.813169900104102,2.57518673955986,-0.612725886544121,-0.333256685979594,-0.503171970399127,1.48728556047653,-0.326964652050543,-1.27970516198624
"A6NDG6",-0.944254992155799,-1.50109712795036,0.420024476165808,-1.12849562478767,-1.48974888536543,-0.999063190024666,-1.02977279780038,-1.92733093398291,0.654421164677339,-0.41319771173056,-1.57114270737358,-0.982382425517235,1.72787782167241,1.31857816460272,-0.00503335053351387,1.07754297691259,-0.339553517650622,0.394297899684155,1.74798742585509,0.348072061126106,0.0559707550693593,1.72584642708175,-1.8382836745954,-0.965948229204349,1.66713757023642,-0.155480437548613,-1.71618682537781,1.65583523651338,-1.57875781982799,1.28051054996655,0.236382154406431,1.61743181161162,-0.158042582776987,-1.67401476832309,-0.168102629898309,-0.236849554902622,0.640238093419595,1.58757975482352,-1.60525967605733,-0.731836156762155,-1.54213871269322,0.124506650068875,-0.717017328122606,-0.84706112332816,0.942121553506895,-1.72646859760668,-0.444794382766431,-0.444828284668529,2.163168865814,0.854441990436959,1.77591718557626,1.90268194334983,0.998236810875871,0.894415107879718,0.211873506083621,-0.708213247550461,-2.23003584924404,1.36527001507252,1.40059313326279,1.81798995179556,0.652062648592276,0.643049910561718,-1.24681129189486,-0.857202392461393,-1.31805458417439,-1.10227221240459,-1.59499774814205,-0.748467555875217,0.463076875674959,1.85887326154233,1.3748398891978,1.38029289936825,-0.226525588773329,1.60918892296364,0.253802321251958,1.49549498380479,-1.45691447089121,0.261318959247572,-0.429870978203815,-0.241937136194324,0.112303479165477,-4.63589296983878,-1.17013230630002,1.33299104672325,0.41419809929305,-0.31262658940369,1.46116964753876,0.402146567803022,-0.588136575089761,1.32122181319659,0.991852125164699,1.61641254484712,-1.92732004616764,-0.417355700230285,-0.0270015602473923,0.594021316873493,-0.852006598413376,-3.04057060540361,-1.18317144043273,-0.771962194009813,2.28652171481405,0.604978356981681,-0.619004161880105,0.942223518670425,-1.05455963378812,1.12636192114177,-2.25361739633023,-0.171043527984062,-1.42852173575394
"O00418",-1.83740648824313,6.10331203220159,0.193212904405632,2.85076292713344,-3.50866767151554,-0.328724745197979,0.724376949246514,-0.33097207891492,-1.53995328211243,-1.54209477725573,2.56603297399125,-0.220518283308843,1.14824738795909,1.22081055743501,-6.11333075117245,0.431405990142632,0.252158536601117,-1.43197099144127,0.415858097512729,-1.7580675907019,-3.79995363297069,-3.23300415520827,4.09918490514009,3.3815229826003,1.73472600016998,-3.78883320135571,-2.49121450610715,-1.27874667960622,1.06469010967657,0.617506258935816,-3.06687948870725,-3.11377940951263,0.882360978913714,0.194040528563377,-1.10556024839616,-0.321394810697951,1.20156771971303,-2.52884435747516,-1.09207192761141,0.411368487916155,0.492277652063861,-0.436090512089046,5.30668089417534,5.10363294360577,-4.44902424403578,0.919217165884256,1.46064776778444,-2.15984144137072,0.0357669432770537,-0.774523065487283,-0.508007780579444,-4.37135949274939,-0.790795573897668,-0.517721734630606,-3.08315953493694,-3.75563212003468,1.67912284560699,-1.85261331799614,-3.02604704591965,-0.273669483738965,-4.29355348101179,1.36539188930581,2.90373635803006,0.752567343023039,7.0961439472344,0.981949745510394,0.287354713783371,-5.85841116944959,1.0341855059397,3.51983948204486,-2.66483503164316,1.33128015058501,0.671951992111134,-0.638190747913961,-8.68953678158544,9.98875439784922,2.09640640901437,-1.24499604830315,2.84813565833321,1.09671716417035,-0.321478990679205,5.72786224125982,-0.96033095692265,-1.28631641597911,-5.82988622444286,-1.84872879110095,1.80353826970184,2.68365223094555,-2.66290825218107,-1.49632228246764,-1.94340310052329,-5.03114317731791,0.779532073224395,-0.713001946131425,-5.36860296279682,0.402105693524075,-0.459522808007388,7.49962879000693,3.37833920010028,1.22845649217749,1.60772004191011,1.88060787330036,6.11078385968377,1.92715788818397,4.20797919975881,6.68880677411249,3.21274202770643,-1.36791246529011,7.0562093361707
"O00506",-2.55055434483338,1.56831912556579,1.33205420324433,0.867351291672309,-0.804589625220506,1.40207138727678,-2.43635212767723,8.50112738029789,-5.19226794085754,0.899747750416147,0.130059047557541,2.47765071189316,0.856456993239179,-2.75037573851831,-1.71634585505198,3.11435857309836,1.71769345170334,0.887284833092936,-2.15831695092911,-4.4860814903163,-3.45652969463927,-0.292023920482255,1.60834301954811,3.12032213134631,-1.84621650815011,-5.66156415369608,2.19953880946353,0.170278343869212,-1.68400589032795,-1.00547880926018,-0.656776890068447,-1.55879141770431,0.290096698947645,0.0456589355534279,1.17352661868613,-1.20559039527236,-1.93929037834711,-0.490951816041396,1.03849067964903,5.57583496832292,-2.72130222648391,1.112321391116,7.02330709521176,7.11084968268268,0.523722939003172,-2.30658743609347,-3.06764630823096,-0.928633638421191,0.250784689324108,-2.83411931744897,-7.25076156330119,-0.435027620369049,-5.26397398382502,-3.91561899737591,-1.46152751194196,-1.37375985556697,8.19220336944798,-5.20020500197005,-0.890320293029023,0.443010898783635,-2.32234876906959,1.99092063094387,-0.346271928324532,4.9725457631943,1.60952468546506,-1.05949375087693,0.187375405859575,-1.30793678194058,-1.98545617731641,2.00721537098853,1.45675951905016,-0.0855935658062863,-1.31196125761958,-1.54623004110936,-5.45599735771219,1.55374275949795,3.37406206432481,1.85488868291645,0.421301294445404,9.3628090890309,1.37759185527854,4.87358642308502,4.31807916568078,0.150321818528489,-10.0978085990191,1.9799925975532,-0.224484815245588,5.37201732892231,-0.492906487967803,-0.424735605387249,-0.218198630255418,-1.21378477965936,0.303806296606318,-2.95991748497638,-1.82834776940279,0.320575203805174,5.39846224089345,3.35042593276571,-1.02107383291443,0.824430130314722,-1.46482292781607,-3.92169822921195,3.70610642454047,0.308022316427758,0.953980997638733,-1.95368804271186,1.95215822394446,0.422884164255653,2.04457984359223
"O00743",1.52936893482523,0.992423463772155,0.824689560731495,0.178268163397319,-0.125923758114068,-0.6080985353964,1.38978712410046,0.303478568704456,1.50148874949864,0.893387161343228,-1.75506434444512,0.893206540001253,-0.874131774076765,-1.93833383563967,1.52061469002448,-0.278471919568077,2.17247670374445,-0.269604797497191,-0.712248768246407,1.41995527520687,0.362876908941326,-1.4766170113943,1.87586190196038,-1.6766110294234,-0.267463624872502,0.315003590219956,0.181314572140919,2.14493804029645,1.36720992030053,-0.681071917201468,0.601195828696976,1.84594269297098,-1.26745326487688,-1.67645927538284,1.96571450390255,-0.976537921197882,0.108487094772995,-1.67395513173506,1.9597264042867,0.659708636695159,0.354659106395531,-0.396888785775813,-1.424911475646,-5.73472655290418,0.453276287360169,1.65209394470377,-0.286322277478596,-2.11101645002224,-0.56043844443308,-0.409721395624809,-1.91808698219284,-1.08041351552408,1.60563914969439,-1.46146734985184,0.299844103700657,0.848559955840534,-3.68635989816342,1.07246028824307,-1.15585429532398,1.3911671781011,1.16134161287262,1.89321012974644,-0.555202019154982,0.406063268930166,-5.34818246685689,2.80088142575488,1.47586528958438,1.00187656333961,-0.593797467770918,0.32226095896016,1.6880651737987,-0.773917094631623,1.91889964368648,-0.156907977612913,1.32655329893284,-3.35278458711557,-1.28006889937062,0.787358717977509,-2.40061476130793,-2.5236522127362,1.47647310243237,1.21048401041126,-0.539437573905748,1.42297258957039,0.957794504640428,2.02843786874516,1.19685174279654,0.793331029701459,0.28036427373851,0.52743946467211,2.39848724434305,0.887776726000375,-1.40326822511509,1.57461690408898,1.0663603026019,0.811280100082511,0.947756085411317,-0.589038357874242,-0.348144256653601,-1.41464053830745,1.43644688368711,1.71227103621229,-2.85313956849713,-0.852136050099945,-2.0385297979473,-1.25872463712471,-1.83210601032033,-0.762254110712471,-3.66295982370621
"O00757",-0.268934436626529,1.5257549222017,-0.819341915178896,1.36636437269121,1.52722634018171,1.06496797775332,-1.81433443463964,-0.486683306712802,-0.721524209106368,1.36819884117632,1.1631451821883,0.846846703593503,0.577344154422804,-0.833530603475641,0.595675656719705,0.225777627791183,0.434075166596573,0.967495654332489,-0.167719039580811,-0.302460304706403,1.31410668810913,-1.47574294353552,0.594577361548309,1.04001683224023,0.098955736931712,0.353753165550627,1.38823435003826,-0.0936769826620649,1.20420617032771,-2.32559364945336,0.459504564144566,0.94736300570725,-0.799450215788383,1.0772749729483,-2.35995335236812,-0.675029695805367,-0.392094900454376,-0.398930184938342,0.591022909022236,-0.683609736404005,0.389381822244682,0.0512266489131049,-0.459653047319181,0.186600497724332,-0.847706343117936,1.08676853524554,0.164086970102543,0.632065196013698,1.02087093897603,-1.81385447138148,-0.361985813026932,1.66620346896923,0.126762353472707,-1.9381194197683,-0.808136995293417,0.243419311337465,-1.49591542215366,0.534532948277568,1.17692680381562,-1.3105307871735,0.225805760518588,-1.87374478217048,1.6676521103355,-1.28258286019263,-0.512666645098946,0.549688764345382,0.537641845876985,-0.0644766713234457,-1.68568978198028,-2.04671769567319,-0.764461948385179,-0.0084970733202638,0.871906210560447,0.0330293463044465,-0.680221897158999,-0.939691990711756,1.00672851868584,-1.4037874357254,1.73853671390085,0.562082036913468,0.321007131120904,0.591272994274991,-1.01668445228094,0.0722753748138137,-0.93810088572743,0.254130793376692,0.655379486393949,-3.20597175329784,0.917887949281858,-0.461915935290516,-0.282329926335861,-0.0253520046966586,1.55437898052819,-0.490357936854369,0.847239904893237,-0.989871815150813,-1.64276806899297,0.923013692849999,0.0706249173789666,1.44664860559135,1.33524462553797,1.27676362062093,0.0518643424030882,1.77457946138519,0.212619525311301,-0.893051880170307,1.38624253072066,-2.15626134984863,0.983628774014623
"O14494",0.0169341501209941,-0.815926268438899,2.12490095881029,-0.442668624155913,3.34385118382623,0.449756094859679,-1.71965337278746,0.648875728294162,-0.360745454787755,1.48997730307365,1.07617708548865,-1.82944214727982,-0.0577900480191561,-0.825300587720749,-1.2603081297898,2.32111277066158,-1.22101748762448,-0.188721485242066,-0.714037863324979,-0.0848590615875262,-1.83537158285195,1.32866094331626,1.98711854993472,0.137590197701043,-0.869923842486403,0.109722303298368,4.00075542715193,1.50988285595003,-1.78399406232097,-1.3401441868856,-0.0742575772387393,-0.532113385287491,-0.727338185734556,1.57479447888549,1.91417629019718,0.59148180436264,-1.0966049612438,-0.676347629287214,-0.606308611503536,4.25281819271619,-0.893749555626322,-1.18791044385663,0.369516653297856,0.586571072892244,-1.38731580051243,-0.968278264620863,-0.613002553506596,0.189872711156605,1.36192327195841,-0.909760072719838,-0.759963165910181,-1.42258951169406,-0.970833748139283,1.06949464263077,-0.587072875784347,-0.448651094092402,1.60704695465191,0.451410155167219,1.02848145592275,0.384202062131978,0.660033421634332,1.06628296693198,0.730644412845283,2.8069003972649,-0.272834906502464,-1.42929837342038,-1.2931231681854,-0.318910289658847,-1.65751875349768,0.217337561716314,1.84704427409603,-1.96397741451664,-0.705352832661115,-1.53225198276556,-1.47871796826781,-0.318224610226403,0.809766009217635,2.45438918504287,0.151473173087666,-0.782793882221641,-1.08056802984362,0.844659444732634,3.40726877083559,0.848040626312033,-0.280114305838865,-0.969771906410952,0.742762355210623,1.7051520810341,-0.169706279472426,-0.909725324325092,1.88683307812376,-1.27476058864433,-1.39766904817613,-0.0149738632366042,-1.04157193511918,-1.69280452497933,2.29646652825145,0.653431914536991,0.242834953791483,-1.09923620960619,1.75756215688567,-0.804609174325718,-0.533209669864501,-0.364165998185729,2.54763885446632,-1.82668238224283,0.373423883086661,-0.147739688058824,1.09587895529449
"O14495",0.903917636686521,-1.16447005606536,-0.9351611493689,2.02712052226454,-0.662246274893516,0.548994465359452,-3.47953749484867,-0.565755857804749,-0.775626593196987,-1.71482553404015,0.0857290296831731,3.07381575714912,-0.284958726527316,-0.855857325735125,4.07282944596548,-0.267164876090477,-1.60236965802848,-1.23659425760698,-1.80746433520465,-1.09861924910147,-4.83950708933004,-2.41087993603432,0.135494930936807,1.37447637946677,-0.688066056060281,0.725263843427978,-1.37886632137928,-2.12390566640018,-2.69433247570541,-0.83640776825572,3.37975327912275,3.49019945890339,-4.74945319190738,-4.14474206044225,2.22770260088055,-1.31223527322896,-0.883480287381931,-2.96937615788089,2.56889443966507,1.63818956333279,-4.12707605770933,1.04948912519688,-0.488187835856691,1.09688438719989,-2.61856631553398,-4.45132050450071,-0.928763036934744,1.77785550105055,-0.325142876860571,-0.563567993173944,-2.21341266560419,1.24718860379028,-1.05175288631211,0.215685349215728,-5.19197171918206,4.16508232037158,1.25869899774069,1.06921934385334,-2.15550734749027,0.181231850394604,0.767795498846578,1.72915533581075,1.43942411489776,1.54511496067079,0.577355351595946,-2.85115861459269,-1.49386650960138,1.67811356678092,-0.59157604754885,-0.507891640284755,-1.42977790080203,-0.33835153618026,-0.839805220804016,-2.13321999580224,-1.76905107255654,-0.302179782979122,1.36472523030018,1.18874611249499,1.11775392298691,0.464426695570882,-1.83488958034909,0.954445450645855,0.549641486298832,-0.464089061446482,-1.79492943482771,1.13154434909122,0.463256302069394,2.27756010313675,-0.675679799539892,-2.47315809120261,-2.187180946125,-2.4191909500848,0.574023097016066,-0.895713696316559,0.438299530822955,-0.0112963645718393,1.86409751229241,0.75586448262336,-0.102892082290395,1.42449144844152,-0.605269316076095,-1.28512941190722,0.00553381008730138,1.32582117967098,-0.63116896395807,-0.564745646487879,1.74205607651123,0.654678518723078,-0.581388241399477
"O14578",-0.25661569771072,-1.1175288642363,0.49173226061073,0.447869936769094,-1.81555165888736,3.0132023675852,-1.1348399180703,1.56571702481564,0.984778172533042,-1.85769422804177,2.80680238379325,1.53290319207599,-0.284953589540402,1.65281774461762,-1.85676300635902,-1.58894458291908,-1.3807503303067,-1.48256358714546,-0.28473934243185,1.78376367872985,0.0799467046355386,-1.28573303204444,1.88155459250099,2.15226845069527,1.60896106860501,-0.058799957399619,-1.15623426043904,-0.995480631131723,-0.979678853641266,-0.684588718449708,-0.0170309440332397,-0.636157323356183,-1.70034592978025,-0.375741703675974,1.41301067564604,-1.54351014935389,-0.966991772988127,-1.41139953033851,-0.790226922906484,-2.48481581689999,-1.50072212762761,-0.981888981981035,-0.656527448110315,2.1709746191496,-1.26518085286149,-1.34067450516381,1.24952402167631,-1.51646894614824,-1.77720270937457,1.63909786273193,-1.41660967368382,-1.63965937400824,-1.58460971119171,-0.647796989057828,-1.65146792563213,-1.61431222865844,-0.659371878646555,-1.62953993461659,-2.50811563685527,-1.04451672127532,-1.40186438774418,-0.912754170527843,0.633484956204852,-2.14027632109296,1.57214621718482,-1.74493588077097,-1.21001604470709,-0.498045496015208,1.2709413627514,-0.695261793246733,0.191757007632287,1.29458701324359,-1.85671469293968,-0.524285571151852,-1.37533146186111,4.78737114878658,0.401136409984001,-1.88384795179563,1.34463184369719,-1.42786755145863,-1.71317394260042,2.13066870862134,-2.84295765823224,-0.711426583502648,-0.582089565727616,-0.842942640361633,1.5954981825605,1.69099760883732,-1.17491918728617,-1.94420171041205,-1.49122521736442,-0.642855661664884,-0.264546136891594,-0.539564847226437,-1.89687499513926,1.66078569566247,-0.765846549110502,2.26804173962441,1.95666209318388,-0.612095818144656,-2.37876486605516,-1.8569125135432,0.609049489806664,-1.09424142916949,-0.257840497400008,3.22269853981965,0.902436999207256,0.809762785850824,0.203002697676148
"O14595",0.889580346895043,-1.24449967732169,-2.51656413516352,2.53778655273539,-1.89834601147097,-1.59818377486615,1.17419601777087,-2.66677936539573,3.18233597487347,-0.785170121640679,1.38205704968735,3.55384446096681,-0.197345977145121,0.263405707337365,-0.311987955775969,-1.30061465339237,-1.37129089801805,3.72882415015578,1.47034987811649,1.65083079276111,2.00479056489854,0.259714257834792,1.30970152030316,0.437239171309844,0.204523368715143,-0.264558858783789,-2.33414555134431,-0.405797083465955,-0.219731938864588,2.53602589709861,3.63602145559139,-0.151762471478201,0.385074606332918,1.59091269208657,2.10900529500263,-0.0997866560574847,0.51634460975864,0.211986509769135,3.75941899702427,3.4009067457059,-0.35859913254881,-2.22461761138693,-1.21997225510371,1.94298930311317,0.465195560169723,1.27797493988593,2.07939929973825,2.5214963671614,-0.833492531631946,-0.512566959895264,1.78513356408506,3.09679593803436,3.65671675979876,1.64117961682989,0.0183506427270499,-1.53071017932704,-2.60392458623097,-1.11587258093513,-0.599048691248011,-0.970615394950849,-1.36263310584542,4.95490559713206,-0.344261049727997,-1.59994670467707,1.2044802954151,-0.433599569884606,-0.80629087733749,2.92001214317237,-0.0177999011461931,0.534317000031751,-1.01017417377409,2.93178165530279,0.199916997613279,0.153079037403933,2.5474099664208,-1.14429556924357,2.11165193241165,1.60568426332238,0.355414973500971,-4.52221533307788,-1.75735616604437,0.468628027311214,-3.21358306502055,-0.97731180231028,3.24256919973145,-1.53433543340081,-0.473427199620864,2.41342255811185,0.17635743910566,1.07834746489946,-0.670461500379806,0.561610118129276,0.548531046967171,1.04497843722154,2.51894431835939,3.53050991998269,4.67419532796603,0.977844319285424,2.46284565875797,-1.76406153218693,-0.494614242467588,-0.485725376002936,1.82967084261707,-1.51287340660777,0.258783117776852,-0.822204192238802,-1.21745100161376,-1.57146088550946,-1.36948570889213
